accuracy,loss,val_accuracy,val_loss,epoch
0.9868097901344299,0.07057500630617142,0.9849785566329956,0.07645812630653381,0
0.9912065267562866,0.0415663942694664,0.983905553817749,0.06962937116622925,1
0.991465151309967,0.03650055080652237,0.9806867241859436,0.07106608897447586,2
0.9912065267562866,0.03447713330388069,0.9828326106071472,0.062242377549409866,3
0.9912065267562866,0.032452426850795746,0.983905553817749,0.057130422443151474,4
0.9912065267562866,0.029318654909729958,0.9817596673965454,0.0604109950363636,5
0.9918531179428101,0.02716587297618389,0.9817596673965454,0.056533489376306534,6
0.9934048652648926,0.023355241864919662,0.9817596673965454,0.05290733650326729,7
0.9937928318977356,0.021295275539159775,0.9849785566329956,0.04952020198106766,8
0.9934048652648926,0.02378755435347557,0.983905553817749,0.05420571193099022,9
0.994051456451416,0.022414609789848328,0.983905553817749,0.053166840225458145,10
0.994439423084259,0.019950753077864647,0.9849785566329956,0.048375651240348816,11
0.9943100810050964,0.018085598945617676,0.9817596673965454,0.0508108027279377,12
0.9943100810050964,0.01811843179166317,0.9860514998435974,0.05231405794620514,13
0.9946980476379395,0.017201775684952736,0.9817596673965454,0.05186799541115761,14
0.9952152967453003,0.016491493210196495,0.9806867241859436,0.05965244770050049,15
0.9956032633781433,0.014837672002613544,0.9849785566329956,0.05599566176533699,16
0.9952152967453003,0.013931747525930405,0.9828326106071472,0.056453924626111984,17
0.9961205124855042,0.012779081240296364,0.9871244430541992,0.05668008327484131,18
0.9957325458526611,0.012111077085137367,0.9806867241859436,0.06600435078144073,19
0.9952152967453003,0.01368756778538227,0.983905553817749,0.0621778778731823,20
0.9965084791183472,0.010100687853991985,0.983905553817749,0.05793672055006027,21
