accuracy,loss,val_accuracy,val_loss,epoch
0.9838503003120422,0.5354910492897034,0.9924892783164978,0.20358812808990479,0
0.9897462129592896,0.4313468933105469,0.9860514998435974,0.15657420456409454,1
0.9805178046226501,0.36166393756866455,0.9635193347930908,0.1466725915670395,2
0.9671878814697266,0.3317015767097473,0.959227442741394,0.14029449224472046,3
0.9679569602012634,0.2924874424934387,0.9731759428977966,0.10095615684986115,4
0.9666752219200134,0.26850569248199463,0.9731759428977966,0.09053496271371841,5
0.9735965132713318,0.24462157487869263,0.9688841104507446,0.0992172583937645,6
0.9766726493835449,0.19031275808811188,0.9399141669273376,0.15944689512252808,7
0.9733401536941528,0.175007626414299,0.9828326106071472,0.05961431562900543,8
0.9782106876373291,0.16123415529727936,0.971030056476593,0.07996437698602676,9
0.9748782515525818,0.15415619313716888,0.9763948321342468,0.07717552781105042,10
0.9792360663414001,0.13876768946647644,0.9624463319778442,0.1270669400691986,11
0.9838503003120422,0.08998944610357285,0.9806867241859436,0.06411124020814896,12
0.9820559024810791,0.1024644523859024,0.979613721370697,0.06030712276697159,13
0.9851320385932922,0.08328141272068024,0.9731759428977966,0.0880899652838707,14
0.9856446981430054,0.06786045432090759,0.9774678349494934,0.0663478821516037,15
0.9851320385932922,0.07402694225311279,0.9774678349494934,0.07365303486585617,16
0.9917969703674316,0.045945294201374054,0.9785407781600952,0.0645681768655777,17
0.9879518151283264,0.06194140762090683,0.9881974458694458,0.056472454220056534,18
0.9807741641998291,0.09743798524141312,0.9860514998435974,0.051158562302589417,19
0.9771853089332581,0.1074066236615181,0.9699570536613464,0.08363044261932373,20
0.9853883385658264,0.06398262828588486,0.9892703890800476,0.050197672098875046,21
0.9946167469024658,0.03716409206390381,0.9828326106071472,0.06285513192415237,22
0.9930787086486816,0.03259911760687828,0.9828326106071472,0.0599781796336174,23
0.9935913681983948,0.03370660915970802,0.9849785566329956,0.05926836282014847,24
0.9864137172698975,0.050453271716833115,0.9892703890800476,0.050377458333969116,25
0.9871827960014343,0.07013324648141861,0.9849785566329956,0.05794937163591385,26
0.9887208342552185,0.05907508358359337,0.9774678349494934,0.0686335414648056,27
0.9887208342552185,0.05410122871398926,0.979613721370697,0.070915088057518,28
0.9859010577201843,0.06251578778028488,0.9849785566329956,0.05597367882728577,29
0.9923096895217896,0.03636090084910393,0.9871244430541992,0.05277862027287483,30
0.9884644746780396,0.04772481694817543,0.9849785566329956,0.05381995067000389,31
