accuracy,loss,val_accuracy,val_loss,epoch
0.9817995429039001,0.46375060081481934,0.9774678349494934,0.24627691507339478,0
0.976416289806366,0.3841761350631714,0.9656652212142944,0.1506863534450531,1
0.9682132601737976,0.3362773060798645,0.9624463319778442,0.13084684312343597,2
0.9635990858078003,0.321749746799469,0.9645922780036926,0.11933839321136475,3
0.9679569602012634,0.2885402739048004,0.95064377784729,0.1524609625339508,4
0.9702640175819397,0.25812655687332153,0.9699570536613464,0.09475251287221909,5
0.9674442410469055,0.24814239144325256,0.9774678349494934,0.09895434230566025,6
0.9707767367362976,0.21706674993038177,0.9828326106071472,0.08422065526247025,7
0.9710330963134766,0.20625364780426025,0.9474248886108398,0.1306043118238449,8
0.9710330963134766,0.17534931004047394,0.9742489457130432,0.07311730086803436,9
0.9702640175819397,0.16144849359989166,0.9570815563201904,0.10651931166648865,10
0.9743655323982239,0.13147801160812378,0.9828326106071472,0.059292424470186234,11
0.977698028087616,0.11917414516210556,0.9731759428977966,0.07601988315582275,12
0.9782106876373291,0.1146344467997551,0.9817596673965454,0.05504317581653595,13
0.9802614450454712,0.10997875034809113,0.9678111672401428,0.07828538864850998,14
0.9866700768470764,0.077814020216465,0.9742489457130432,0.07918556034564972,15
0.9794924259185791,0.09292479604482651,0.9774678349494934,0.06071856617927551,16
0.9835939407348633,0.07501785457134247,0.983905553817749,0.0530674047768116,17
0.9856446981430054,0.07358463108539581,0.9806867241859436,0.05874345079064369,18
0.9869264364242554,0.07474879175424576,0.9785407781600952,0.06621146202087402,19
0.9892335534095764,0.05973909795284271,0.9774678349494934,0.06895138323307037,20
0.9848756790161133,0.07636143267154694,0.9742489457130432,0.07092821598052979,21
0.9861574172973633,0.06592267006635666,0.9806867241859436,0.06378833949565887,22
0.9884644746780396,0.05465570464730263,0.9817596673965454,0.05743585154414177,23
0.9897462129592896,0.05096229910850525,0.979613721370697,0.0643451139330864,24
0.9851320385932922,0.05760709196329117,0.9656652212142944,0.09915237873792648,25
0.9882081747055054,0.04803433269262314,0.9828326106071472,0.06136151775717735,26
0.9882081747055054,0.0521579273045063,0.975321888923645,0.0693330466747284,27
