accuracy,loss,val_accuracy,val_loss,epoch
0.9607793092727661,0.7275449633598328,0.9731759428977966,0.23253750801086426,0
0.9579594731330872,0.6007925868034363,0.917382001876831,0.27516406774520874,1
0.931555986404419,0.5337223410606384,0.9184549450874329,0.26372087001800537,2
0.9346321225166321,0.4824952781200409,0.95064377784729,0.1432448923587799,3
0.9366828799247742,0.44565120339393616,0.9141631126403809,0.22988761961460114,4
0.9395027160644531,0.3953394889831543,0.9281116127967834,0.18913844227790833,5
0.9471930265426636,0.33752527832984924,0.9635193347930908,0.12729772925376892,6
0.958728551864624,0.26748523116111755,0.9656652212142944,0.119441919028759,7
0.9594975709915161,0.26565447449684143,0.9163089990615845,0.22833570837974548,8
0.9566777944564819,0.2388155460357666,0.9474248886108398,0.14558251202106476,9
0.9664188623428345,0.17273330688476562,0.9388412237167358,0.15434162318706512,10
0.9687259793281555,0.16365988552570343,0.9613733887672424,0.0990145206451416,11
0.9728274941444397,0.13392581045627594,0.9731759428977966,0.0707697868347168,12
0.9766726493835449,0.1315014660358429,0.942060112953186,0.15544100105762482,13
0.9723147749900818,0.14306098222732544,0.95064377784729,0.12696436047554016,14
0.9748782515525818,0.11395333707332611,0.9474248886108398,0.14204728603363037,15
0.9746218919754028,0.10932371020317078,0.971030056476593,0.07467228174209595,16
0.9720584750175476,0.12045089155435562,0.95064377784729,0.12702147662639618,17
0.9705203771591187,0.15635310113430023,0.971030056476593,0.09097258746623993,18
0.9835939407348633,0.08748459815979004,0.9699570536613464,0.09140771627426147,19
0.9846193194389343,0.07096243649721146,0.979613721370697,0.06861353665590286,20
0.9828249216079712,0.07652635872364044,0.9742489457130432,0.07555091381072998,21
0.9861574172973633,0.08095351606607437,0.9581544995307922,0.1245553269982338,22
0.9794924259185791,0.086106076836586,0.9613733887672424,0.10351422429084778,23
0.9833375811576843,0.0788300409913063,0.9452789425849915,0.1463557928800583,24
0.9848756790161133,0.061638396233320236,0.9763948321342468,0.06383009254932404,25
0.9894898533821106,0.050723493099212646,0.9774678349494934,0.06535451859235764,26
0.9915406107902527,0.0362820066511631,0.9774678349494934,0.06706889718770981,27
0.9946167469024658,0.028333166614174843,0.9785407781600952,0.06880132853984833,28
0.9912843108177185,0.03720150142908096,0.975321888923645,0.07025519013404846,29
0.9925659894943237,0.032160136848688126,0.9774678349494934,0.07122816145420074,30
0.9948731064796448,0.028385885059833527,0.975321888923645,0.07622528821229935,31
0.9948731064796448,0.025368107482790947,0.975321888923645,0.08225920051336288,32
0.9892335534095764,0.04610700532793999,0.975321888923645,0.07578805834054947,33
0.9923096895217896,0.037565868347883224,0.9388412237167358,0.1818082332611084,34
0.9823122024536133,0.06546258926391602,0.9785407781600952,0.07063966244459152,35
