accuracy,loss,val_accuracy,val_loss,epoch
0.7954370379447937,,0.9849785566329956,,0
0.7987695336341858,,0.9849785566329956,,1
0.7987695336341858,,0.9849785566329956,,2
0.7987695336341858,,0.9849785566329956,,3
0.7987695336341858,,0.9849785566329956,,4
0.7987695336341858,,0.9849785566329956,,5
0.7987695336341858,,0.9849785566329956,,6
0.7987695336341858,,0.9849785566329956,,7
0.7987695336341858,,0.9849785566329956,,8
0.7987695336341858,,0.9849785566329956,,9
0.7987695336341858,,0.9849785566329956,,10
