accuracy,loss,val_accuracy,val_loss,epoch
0.9815702438354492,0.675433337688446,0.9858044385910034,0.18509875237941742,0
0.9812016487121582,0.5137540102005005,0.9779179692268372,0.13854289054870605,1
0.9436048865318298,0.4226168692111969,0.9479495286941528,0.16373702883720398,2
0.9388131499290466,0.32967624068260193,0.921135663986206,0.16579894721508026,3
0.9410247206687927,0.26365017890930176,0.9337539672851562,0.13685005903244019,4
0.9458164572715759,0.23526868224143982,0.9195583462715149,0.15627841651439667,5
0.9506081938743591,0.21865391731262207,0.9558359384536743,0.10097367316484451,6
0.9498710036277771,0.19689491391181946,0.9053627848625183,0.18318630754947662,7
0.9531883597373962,0.17491358518600464,0.9747633934020996,0.06772634387016296,8
0.9657205939292908,0.15795764327049255,0.9637224078178406,0.08448394387960434,9
0.9686693549156189,0.13166137039661407,0.9779179692268372,0.06146106496453285,10
0.9797272682189941,0.09974797815084457,0.9684542417526245,0.06763816624879837,11
0.9845190048217773,0.07943733036518097,0.9826498627662659,0.05012374371290207,12
0.9764098525047302,0.09623518586158752,0.9763407111167908,0.049687910825014114,13
0.9841504096984863,0.0786118283867836,0.9810725450515747,0.04026765003800392,14
0.9882049560546875,0.05924811586737633,0.9763407111167908,0.05228486657142639,15
0.9882049560546875,0.05122066289186478,0.9794952869415283,0.05020986869931221,16
0.9863619804382324,0.07615417242050171,0.9794952869415283,0.0497213676571846,17
0.9922595024108887,0.0478457510471344,0.9842271208763123,0.048553500324487686,18
0.9830446243286133,0.07098949700593948,0.9763407111167908,0.0565011166036129,19
0.9885735511779785,0.054197054356336594,0.9700315594673157,0.0714288130402565,20
0.9941024780273438,0.03072982281446457,0.9763407111167908,0.06551077216863632,21
0.9952082633972168,0.025846097618341446,0.9779179692268372,0.05438213795423508,22
0.9948396682739258,0.03022410161793232,0.9794952869415283,0.05223223194479942,23
0.9948396682739258,0.023837896063923836,0.9810725450515747,0.06235796585679054,24
