accuracy,loss,val_accuracy,val_loss,epoch
0.980005145072937,0.461350679397583,0.983905553817749,0.15911133587360382,0
0.975134551525116,0.37860003113746643,0.9678111672401428,0.12898972630500793,1
0.9589848518371582,0.3442220687866211,0.9570815563201904,0.1344967931509018,2
0.9625737071037292,0.32795459032058716,0.9474248886108398,0.14724572002887726,3
0.9602665901184082,0.2838074862957001,0.9570815563201904,0.12267272174358368,4
0.9687259793281555,0.2660737931728363,0.9699570536613464,0.10017193853855133,5
0.9746218919754028,0.2393319457769394,0.9656652212142944,0.1140727773308754,6
0.9643681049346924,0.21936902403831482,0.9731759428977966,0.09272626042366028,7
0.9718021154403687,0.18367920815944672,0.9763948321342468,0.08081917464733124,8
0.9712893962860107,0.18279020488262177,0.9678111672401428,0.10389707237482071,9
0.9769290089607239,0.1425430029630661,0.9785407781600952,0.06693422794342041,10
0.976416289806366,0.12993642687797546,0.971030056476593,0.08139592409133911,11
0.9802614450454712,0.1038496270775795,0.9806867241859436,0.0585247240960598,12
0.9794924259185791,0.10583812743425369,0.9774678349494934,0.059465523809194565,13
0.9846193194389343,0.09224608540534973,0.9731759428977966,0.07903233170509338,14
0.9846193194389343,0.08051659166812897,0.9731759428977966,0.06204856559634209,15
0.9846193194389343,0.06691128015518188,0.9742489457130432,0.0776463970541954,16
0.9848756790161133,0.08373463898897171,0.9731759428977966,0.08044474571943283,17
0.9876954555511475,0.05683218687772751,0.9763948321342468,0.07569047808647156,18
0.9864137172698975,0.07288196682929993,0.9624463319778442,0.09845630824565887,19
0.9833375811576843,0.0774783045053482,0.975321888923645,0.06160838156938553,20
0.9861574172973633,0.0664694756269455,0.9731759428977966,0.07338510453701019,21
0.9892335534095764,0.061294250190258026,0.9613733887672424,0.09454135596752167,22
