accuracy,loss,val_accuracy,val_loss,epoch
0.953857958316803,0.8120251297950745,0.991416335105896,0.21178509294986725,0
0.9512945413589478,0.6932722926139832,0.9388412237167358,0.2589569687843323,1
0.9284798502922058,0.602126955986023,0.9399141669273376,0.223393514752388,2
0.9271981716156006,0.5470290780067444,0.9527897238731384,0.20055873692035675,3
0.9295052289962769,0.46816059947013855,0.9613733887672424,0.14019477367401123,4
0.9356575012207031,0.3897019326686859,0.9849785566329956,0.08035233616828918,5
0.9461676478385925,0.3600224256515503,0.917382001876831,0.24913427233695984,6
0.9497564435005188,0.2893519997596741,0.9281116127967834,0.22229531407356262,7
0.9453986287117004,0.27053260803222656,0.975321888923645,0.0971725806593895,8
0.9446296095848083,0.2592132091522217,0.9603004455566406,0.1225176602602005,9
0.9607793092727661,0.21182844042778015,0.9785407781600952,0.0746433362364769,10
0.9610356092453003,0.18764561414718628,0.9356223344802856,0.16536180675029755,11
0.9571904540061951,0.1882757991552353,0.9731759428977966,0.07079225033521652,12
0.9697513580322266,0.1358191817998886,0.9721029996871948,0.08291354775428772,13
0.9602665901184082,0.17326106131076813,0.9603004455566406,0.12912805378437042,14
0.9625737071037292,0.17577503621578217,0.95064377784729,0.15536795556545258,15
0.9694949984550476,0.15472537279129028,0.9613733887672424,0.12571199238300323,16
0.9738528728485107,0.12508876621723175,0.9688841104507446,0.09869764745235443,17
0.978723406791687,0.10711387544870377,0.9763948321342468,0.0709293931722641,18
0.9741092324256897,0.11610168218612671,0.9763948321342468,0.06382390111684799,19
0.9846193194389343,0.06657273322343826,0.9860514998435974,0.055950745940208435,20
0.9807741641998291,0.07351743429899216,0.9624463319778442,0.10087232291698456,21
0.9820559024810791,0.08509871363639832,0.9678111672401428,0.09689589589834213,22
0.9597539305686951,0.1392170488834381,0.9828326106071472,0.06695085018873215,23
0.9874390959739685,0.07100725919008255,0.979613721370697,0.07112166285514832,24
0.9869264364242554,0.06830050051212311,0.971030056476593,0.10469073057174683,25
0.9779543876647949,0.07401763647794724,0.9785407781600952,0.0624808594584465,26
0.9861574172973633,0.06440308690071106,0.9785407781600952,0.05825921893119812,27
0.9882081747055054,0.04810658469796181,0.9817596673965454,0.060414936393499374,28
0.9925659894943237,0.04578614979982376,0.9635193347930908,0.12227096408605576,29
0.9856446981430054,0.048443280160427094,0.9860514998435974,0.05713828280568123,30
