accuracy,loss,val_accuracy,val_loss,epoch
0.2271212488412857,1.7224528789520264,0.05901287496089935,0.9972383975982666,0
0.41168931126594543,1.430356740951538,0.8025751113891602,0.6050495505332947,1
0.7195590734481812,1.2736788988113403,0.729613721370697,0.6871734261512756,2
0.73929762840271,1.2050907611846924,0.7854077219963074,0.607344925403595,3
0.7349397540092468,1.1224373579025269,0.6791845560073853,0.7281877994537354,4
0.7695462703704834,1.0211213827133179,0.8293991684913635,0.4777250587940216,5
0.7903102040290833,0.9208014607429504,0.832617998123169,0.46665316820144653,6
0.8279927968978882,0.7730763554573059,0.8111587762832642,0.5181605219841003,7
0.8090233206748962,0.7868532538414001,0.8057940006256104,0.48476412892341614,8
0.8502947688102722,0.6611107587814331,0.8004291653633118,0.5153472423553467,9
0.8841322660446167,0.5286238789558411,0.8583691120147705,0.3509698212146759,10
0.8772109746932983,0.47344574332237244,0.8519313335418701,0.34697267413139343,11
0.9059215784072876,0.39990246295928955,0.8991416096687317,0.30543026328086853,12
0.8897718787193298,0.48054593801498413,0.8047210574150085,0.5424849390983582,13
0.8851576447486877,0.4365943670272827,0.9012875556945801,0.2433166652917862,14
0.936170220375061,0.262844979763031,0.8776823878288269,0.33162251114845276,15
0.915149986743927,0.32624250650405884,0.9324034452438354,0.17943209409713745,16
0.9323250651359558,0.32036271691322327,0.9055793881416321,0.24926546216011047,17
0.9043834805488586,0.4320025146007538,0.917382001876831,0.23432791233062744,18
0.9220712780952454,0.31674402952194214,0.9227467775344849,0.21856670081615448,19
0.9238656759262085,0.29534322023391724,0.9527897238731384,0.1384342759847641,20
0.932837724685669,0.3220770061016083,0.9270386099815369,0.20857691764831543,21
0.9469366669654846,0.21471956372261047,0.9527897238731384,0.13737864792346954,22
0.9461676478385925,0.22527799010276794,0.9484978318214417,0.1541300266981125,23
0.9605229496955872,0.16962401568889618,0.9581544995307922,0.13105125725269318,24
0.9487310647964478,0.20390553772449493,0.9570815563201904,0.14182575047016144,25
0.9633427262306213,0.14098547399044037,0.954935610294342,0.14799998700618744,26
0.9579594731330872,0.17251069843769073,0.9570815563201904,0.132222518324852,27
0.9520635604858398,0.24914152920246124,0.9334763884544373,0.20220868289470673,28
0.9402717351913452,0.20045411586761475,0.9409871101379395,0.17927099764347076,29
0.954883337020874,0.19073764979839325,0.9377682209014893,0.16873763501644135,30
0.9512945413589478,0.21236301958560944,0.9484978318214417,0.17366458475589752,31
0.9656498432159424,0.13921961188316345,0.954935610294342,0.1479441225528717,32
0.980005145072937,0.08596237748861313,0.9678111672401428,0.11201374232769012,33
0.9748782515525818,0.09961742162704468,0.966738224029541,0.12653952836990356,34
0.9528325796127319,0.18776822090148926,0.942060112953186,0.161109060049057,35
0.9635990858078003,0.23377910256385803,0.9517167210578918,0.14806246757507324,36
0.9530889391899109,0.21218690276145935,0.9721029996871948,0.09907740354537964,37
0.9620609879493713,0.181927889585495,0.8927038908004761,0.3550475239753723,38
0.9582158327102661,0.14099973440170288,0.9678111672401428,0.10938030481338501,39
0.9725711345672607,0.12200116366147995,0.9484978318214417,0.1564992070198059,40
0.9720584750175476,0.12492193281650543,0.9388412237167358,0.1854420155286789,41
0.9618046879768372,0.14279232919216156,0.9613733887672424,0.11741192638874054,42
0.9707767367362976,0.11679983884096146,0.959227442741394,0.12684129178524017,43
0.9702640175819397,0.12232355028390884,0.9624463319778442,0.11288474500179291,44
0.9820559024810791,0.08476806432008743,0.9603004455566406,0.10840724408626556,45
0.9746218919754028,0.15863165259361267,0.9238197207450867,0.23571301996707916,46
0.9707767367362976,0.11858490109443665,0.9731759428977966,0.08550272136926651,47
0.9851320385932922,0.10901385545730591,0.9399141669273376,0.1927076280117035,48
0.9569340944290161,0.16808925569057465,0.9409871101379395,0.2007267028093338,49
