time,open,high,low,close,tick_volume
2023-01-02 14:45:00,1.06819,1.06861,1.06772,1.06822,789
2023-01-02 15:00:00,1.0682,1.06846,1.06759,1.06821,806
2023-01-02 15:15:00,1.06822,1.06856,1.0679,1.0683,1180
2023-01-02 15:30:00,1.0683,1.06844,1.06814,1.06834,591
2023-01-02 15:45:00,1.0683799999999999,1.06842,1.06754,1.0678,1440
2023-01-02 16:00:00,1.0678,1.06814,1.06778,1.06807,629
2023-01-02 16:15:00,1.06807,1.06816,1.06791,1.06806,560
2023-01-02 16:30:00,1.06806,1.06817,1.06792,1.06803,402
2023-01-02 16:45:00,1.06803,1.06804,1.06701,1.06719,1190
2023-01-02 17:00:00,1.06718,1.06735,1.06696,1.06725,917
2023-01-02 17:15:00,1.06725,1.06727,1.06646,1.0666,757
2023-01-02 17:30:00,1.0666,1.06683,1.06648,1.06657,916
2023-01-02 17:45:00,1.06656,1.06673,1.06579,1.06598,944
2023-01-02 18:00:00,1.06597,1.06707,1.06589,1.06684,2284
2023-01-02 18:15:00,1.06684,1.06684,1.06524,1.0653,2198
2023-01-02 18:30:00,1.0653,1.06553,1.06511,1.06532,839
2023-01-02 18:45:00,1.0653,1.06569,1.06506,1.06541,1396
2023-01-02 19:00:00,1.06541,1.06613,1.0653299999999999,1.06588,1881
2023-01-02 19:15:00,1.06588,1.06601,1.0657,1.06587,1153
2023-01-02 19:30:00,1.06589,1.06604,1.06583,1.06597,830
2023-01-02 19:45:00,1.06593,1.06607,1.06578,1.06599,901
2023-01-02 20:00:00,1.06599,1.06607,1.0655000000000001,1.06557,1251
2023-01-02 20:15:00,1.06558,1.06563,1.06509,1.0651,1381
2023-01-02 20:30:00,1.0651,1.06535,1.06498,1.06519,1105
2023-01-02 20:45:00,1.06518,1.06529,1.06512,1.06516,190
2023-01-02 21:00:00,1.06515,1.06529,1.06501,1.06514,334
2023-01-02 21:15:00,1.06516,1.06531,1.06497,1.0652,1383
2023-01-02 21:30:00,1.06528,1.0653,1.06504,1.06524,343
2023-01-02 21:45:00,1.06507,1.06575,1.06507,1.06546,455
2023-01-02 22:00:00,1.06546,1.06625,1.06539,1.06593,1105
2023-01-02 22:15:00,1.06567,1.06615,1.06555,1.06563,148
2023-01-02 22:30:00,1.06563,1.06694,1.06563,1.06634,439
2023-01-02 22:45:00,1.06635,1.06669,1.0661100000000001,1.06626,1127
2023-01-02 23:00:00,1.06626,1.06709,1.06623,1.06662,314
2023-01-02 23:15:00,1.06663,1.06684,1.06639,1.0665,170
2023-01-02 23:30:00,1.06652,1.06652,1.06632,1.06636,42
2023-01-02 23:45:00,1.06633,1.06643,1.06546,1.06616,184
2023-01-03 00:00:00,1.06629,1.06645,1.06613,1.06644,25
2023-01-03 00:15:00,1.06644,1.06646,1.06643,1.06646,25
2023-01-03 00:30:00,1.06637,1.06647,1.06634,1.06634,41
2023-01-03 00:45:00,1.06633,1.06649,1.06622,1.06635,119
2023-01-03 01:00:00,1.06643,1.06832,1.06626,1.06633,2464
2023-01-03 01:15:00,1.06633,1.06664,1.06497,1.06637,3586
2023-01-03 01:30:00,1.06637,1.06739,1.06633,1.06703,2270
2023-01-03 01:45:00,1.06703,1.06771,1.06683,1.06762,2016
2023-01-03 02:00:00,1.06762,1.06779,1.0671599999999999,1.06757,2114
2023-01-03 02:15:00,1.06757,1.06757,1.06665,1.06684,1358
2023-01-03 02:30:00,1.06684,1.06747,1.06677,1.06732,1255
2023-01-03 02:45:00,1.0673300000000001,1.06742,1.06699,1.06703,1190
2023-01-03 03:00:00,1.06703,1.06705,1.06592,1.06687,3368
2023-01-03 03:15:00,1.06687,1.0674,1.06547,1.06558,3778
2023-01-03 03:30:00,1.06558,1.06596,1.06507,1.06521,3301
2023-01-03 03:45:00,1.06521,1.06597,1.06502,1.06596,2271
2023-01-03 04:00:00,1.06595,1.0663,1.06573,1.0661,1651
2023-01-03 04:15:00,1.0661,1.06673,1.06595,1.0666,1891
2023-01-03 04:30:00,1.0666,1.0673,1.06656,1.06728,2411
2023-01-03 04:45:00,1.06729,1.06775,1.06717,1.06763,2513
2023-01-03 05:00:00,1.06763,1.06783,1.06726,1.06727,2112
2023-01-03 05:15:00,1.06727,1.06757,1.06687,1.06717,1963
2023-01-03 05:30:00,1.0671599999999999,1.06757,1.06715,1.06751,1415
2023-01-03 05:45:00,1.06751,1.06761,1.06706,1.0672,1253
2023-01-03 06:00:00,1.06721,1.06791,1.06703,1.06776,1649
2023-01-03 06:15:00,1.06776,1.06799,1.06751,1.06779,921
2023-01-03 06:30:00,1.06779,1.068,1.06766,1.06774,1050
2023-01-03 06:45:00,1.06775,1.06779,1.06668,1.0667,1288
2023-01-03 07:00:00,1.0667,1.06706,1.06667,1.06675,1464
2023-01-03 07:15:00,1.06675,1.06695,1.0659399999999999,1.06631,1874
2023-01-03 07:30:00,1.06631,1.06647,1.06587,1.06645,1976
2023-01-03 07:45:00,1.06645,1.06656,1.06607,1.06633,2085
2023-01-03 08:00:00,1.06632,1.06674,1.06622,1.0667200000000001,1990
2023-01-03 08:15:00,1.06673,1.06675,1.066,1.06625,1960
2023-01-03 08:30:00,1.06625,1.06628,1.06536,1.06559,3051
2023-01-03 08:45:00,1.06559,1.0658,1.06512,1.06518,2048
2023-01-03 09:00:00,1.06518,1.0657,1.06496,1.06517,3503
2023-01-03 09:15:00,1.06518,1.06569,1.06516,1.06566,2842
2023-01-03 09:30:00,1.06565,1.06584,1.06537,1.06539,2712
2023-01-03 09:45:00,1.06539,1.0655000000000001,1.06197,1.06233,6992
2023-01-03 10:00:00,1.06233,1.0628,1.05858,1.05876,11697
2023-01-03 10:15:00,1.05876,1.05893,1.05692,1.05759,9150
2023-01-03 10:30:00,1.05758,1.05795,1.05568,1.05679,9148
2023-01-03 10:45:00,1.05679,1.05711,1.05501,1.05516,7876
2023-01-03 11:00:00,1.05516,1.05541,1.05337,1.05439,10039
2023-01-03 11:15:00,1.0544,1.05481,1.0538,1.05478,7054
2023-01-03 11:30:00,1.05478,1.05606,1.05477,1.05539,6576
2023-01-03 11:45:00,1.05539,1.05578,1.05431,1.05473,5632
2023-01-03 12:00:00,1.05473,1.05548,1.05439,1.05499,4691
2023-01-03 12:15:00,1.05499,1.05516,1.05348,1.05373,5084
2023-01-03 12:30:00,1.05374,1.05454,1.0533,1.05368,4253
2023-01-03 12:45:00,1.05368,1.05422,1.05251,1.05307,4230
2023-01-03 13:00:00,1.05308,1.05326,1.05248,1.05272,3437
2023-01-03 13:15:00,1.05272,1.05293,1.05192,1.0526200000000001,3917
2023-01-03 13:30:00,1.0526200000000001,1.05357,1.05252,1.05316,3275
2023-01-03 13:45:00,1.05316,1.0535,1.05263,1.05281,3415
2023-01-03 14:00:00,1.05281,1.05332,1.05236,1.05328,3792
2023-01-03 14:15:00,1.05327,1.054,1.05305,1.05396,3095
2023-01-03 14:30:00,1.05396,1.05489,1.05387,1.05463,3043
2023-01-03 14:45:00,1.05463,1.05465,1.05344,1.05353,4315
2023-01-03 15:00:00,1.05352,1.05456,1.05302,1.05446,5951
2023-01-03 15:15:00,1.05446,1.0559,1.05431,1.05553,5919
2023-01-03 15:30:00,1.05553,1.05672,1.05536,1.05665,5654
2023-01-03 15:45:00,1.05665,1.05696,1.05567,1.056,4747
2023-01-03 16:00:00,1.056,1.05742,1.0555,1.0574,4264
2023-01-03 16:15:00,1.05739,1.0574,1.05608,1.05713,4473
2023-01-03 16:30:00,1.05713,1.0597,1.05666,1.05902,9644
2023-01-03 16:45:00,1.05903,1.05905,1.05737,1.0574,8418
2023-01-03 17:00:00,1.0574,1.05786,1.05643,1.05699,8217
2023-01-03 17:15:00,1.057,1.05818,1.05658,1.05684,6825
2023-01-03 17:30:00,1.05684,1.05725,1.05621,1.05645,6463
2023-01-03 17:45:00,1.05646,1.05719,1.05542,1.05551,8706
2023-01-03 18:00:00,1.05551,1.05564,1.0537,1.05441,7074
2023-01-03 18:15:00,1.0544,1.05548,1.05399,1.05548,4903
2023-01-03 18:30:00,1.05548,1.0555,1.05398,1.05444,5946
2023-01-03 18:45:00,1.05444,1.05586,1.05398,1.05578,4612
2023-01-03 19:00:00,1.05578,1.05589,1.05536,1.05561,3449
2023-01-03 19:15:00,1.05561,1.05585,1.05499,1.05519,3144
2023-01-03 19:30:00,1.05519,1.05537,1.05451,1.05478,2624
2023-01-03 19:45:00,1.05478,1.05489,1.05399,1.05459,2890
2023-01-03 20:00:00,1.05459,1.0549,1.0543,1.0547,2222
2023-01-03 20:15:00,1.05469,1.05564,1.05429,1.05559,2606
2023-01-03 20:30:00,1.0556,1.05605,1.05532,1.056,2338
2023-01-03 20:45:00,1.05599,1.056,1.05544,1.05562,1795
2023-01-03 21:00:00,1.05563,1.05591,1.05549,1.05587,2459
2023-01-03 21:15:00,1.05588,1.05618,1.05564,1.05614,2287
2023-01-03 21:30:00,1.05613,1.05633,1.05583,1.05625,1883
2023-01-03 21:45:00,1.05625,1.05682,1.05625,1.05661,3909
2023-01-03 22:00:00,1.05662,1.05671,1.05604,1.05666,3371
2023-01-03 22:15:00,1.05666,1.05686,1.0556,1.0561,2345
2023-01-03 22:30:00,1.0561,1.05637,1.05546,1.05546,1880
2023-01-03 22:45:00,1.05546,1.05573,1.05504,1.05513,2507
2023-01-03 23:00:00,1.05513,1.05533,1.05491,1.05521,906
2023-01-03 23:15:00,1.05522,1.05537,1.05474,1.05495,1089
2023-01-03 23:30:00,1.05495,1.05511,1.05459,1.05476,621
2023-01-03 23:45:00,1.05476,1.05496,1.05459,1.05467,811
2023-01-04 00:00:00,1.0546,1.05463,1.05451,1.05458,40
2023-01-04 00:15:00,1.05459,1.05464,1.05448,1.05462,54
2023-01-04 00:30:00,1.0546,1.05469,1.05431,1.05457,6028
2023-01-04 00:45:00,1.05457,1.05472,1.05451,1.05467,755
2023-01-04 01:00:00,1.05468,1.05538,1.05458,1.05502,3112
2023-01-04 01:15:00,1.05502,1.05513,1.05402,1.05445,2284
2023-01-04 01:30:00,1.05444,1.0547,1.05418,1.05427,1572
2023-01-04 01:45:00,1.05426,1.05476,1.05415,1.05453,1271
2023-01-04 02:00:00,1.05453,1.05564,1.0545,1.05549,2160
2023-01-04 02:15:00,1.05549,1.05573,1.0554,1.05555,1163
2023-01-04 02:30:00,1.05556,1.05595,1.05555,1.05583,1172
2023-01-04 02:45:00,1.05583,1.05609,1.05565,1.05578,1019
2023-01-04 03:00:00,1.05578,1.05634,1.05568,1.05597,1604
2023-01-04 03:15:00,1.05597,1.05652,1.05597,1.05614,1290
2023-01-04 03:30:00,1.05614,1.05685,1.05604,1.05649,1395
2023-01-04 03:45:00,1.05649,1.05692,1.0563,1.05664,2247
2023-01-04 04:00:00,1.05664,1.05689,1.05654,1.05678,1726
2023-01-04 04:15:00,1.05678,1.05687,1.05639,1.05673,1492
2023-01-04 04:30:00,1.05673,1.05691,1.05628,1.05643,1217
2023-01-04 04:45:00,1.05643,1.05657,1.05612,1.05645,1087
2023-01-04 05:00:00,1.05645,1.05686,1.05645,1.05678,1102
2023-01-04 05:15:00,1.05678,1.05689,1.05662,1.05675,698
2023-01-04 05:30:00,1.05675,1.05684,1.05666,1.05675,709
2023-01-04 05:45:00,1.05675,1.05695,1.05665,1.05685,995
2023-01-04 06:00:00,1.05686,1.05695,1.05668,1.05672,680
2023-01-04 06:15:00,1.05671,1.0568,1.05655,1.05668,1047
2023-01-04 06:30:00,1.05668,1.05681,1.05656,1.05681,883
2023-01-04 06:45:00,1.05681,1.0574,1.05662,1.05726,1815
2023-01-04 07:00:00,1.05726,1.05781,1.05691,1.05699,2379
2023-01-04 07:15:00,1.05699,1.05719,1.05661,1.0568,1437
2023-01-04 07:30:00,1.0568,1.05689,1.05643,1.0568,1657
2023-01-04 07:45:00,1.05681,1.05708,1.05661,1.05688,1229
2023-01-04 08:00:00,1.05688,1.05732,1.05661,1.05722,1767
2023-01-04 08:15:00,1.0572300000000001,1.05746,1.05702,1.0573,1300
2023-01-04 08:30:00,1.0573,1.05731,1.05593,1.05647,1860
2023-01-04 08:45:00,1.05647,1.05729,1.05642,1.05699,2120
2023-01-04 09:00:00,1.05698,1.05809,1.05666,1.05769,4154
2023-01-04 09:15:00,1.05769,1.05858,1.05741,1.05842,2927
2023-01-04 09:30:00,1.05843,1.06055,1.0584,1.06041,4455
2023-01-04 09:45:00,1.06041,1.06049,1.05877,1.05934,6704
2023-01-04 10:00:00,1.05933,1.06273,1.05897,1.0626,8718
2023-01-04 10:15:00,1.06261,1.06305,1.06151,1.06212,8130
2023-01-04 10:30:00,1.06212,1.06354,1.06093,1.06095,7403
2023-01-04 10:45:00,1.06096,1.06244,1.06078,1.06156,6112
2023-01-04 11:00:00,1.06156,1.0617,1.06051,1.06099,5604
2023-01-04 11:15:00,1.06099,1.06259,1.06096,1.06251,4194
2023-01-04 11:30:00,1.0625,1.06297,1.06141,1.06146,4393
2023-01-04 11:45:00,1.06145,1.06217,1.06105,1.06105,3798
2023-01-04 12:00:00,1.06105,1.06158,1.06081,1.0615,2821
2023-01-04 12:15:00,1.06149,1.06194,1.06107,1.06146,3315
2023-01-04 12:30:00,1.06146,1.06201,1.06145,1.0617,3191
2023-01-04 12:45:00,1.06169,1.06226,1.06158,1.06203,3412
2023-01-04 13:00:00,1.06204,1.06241,1.06168,1.06226,2981
2023-01-04 13:15:00,1.06225,1.0623,1.06099,1.06109,2413
2023-01-04 13:30:00,1.06109,1.06112,1.06048,1.06049,3110
2023-01-04 13:45:00,1.06049,1.06084,1.0602,1.06042,2643
2023-01-04 14:00:00,1.06041,1.06098,1.06003,1.06085,2958
2023-01-04 14:15:00,1.06085,1.06107,1.06023,1.0603,2734
2023-01-04 14:30:00,1.06031,1.06093,1.05994,1.06066,3338
2023-01-04 14:45:00,1.06066,1.06098,1.05983,1.06068,3199
2023-01-04 15:00:00,1.06068,1.06097,1.05972,1.05973,4554
2023-01-04 15:15:00,1.05973,1.0614,1.05945,1.06132,5050
2023-01-04 15:30:00,1.06132,1.06193,1.06117,1.06139,4594
2023-01-04 15:45:00,1.06139,1.06169,1.06081,1.06102,4874
2023-01-04 16:00:00,1.06101,1.06146,1.06019,1.06144,5794
2023-01-04 16:15:00,1.06144,1.06183,1.06114,1.06119,4419
2023-01-04 16:30:00,1.06119,1.06189,1.06078,1.06106,7105
2023-01-04 16:45:00,1.06106,1.06281,1.06049,1.06236,5890
2023-01-04 17:00:00,1.06237,1.06245,1.05818,1.05885,16929
2023-01-04 17:15:00,1.05885,1.05984,1.05809,1.0598,9685
2023-01-04 17:30:00,1.0598,1.05993,1.05846,1.05955,9235
2023-01-04 17:45:00,1.05955,1.06077,1.05946,1.0603,9217
2023-01-04 18:00:00,1.0603,1.06071,1.05925,1.06008,6200
2023-01-04 18:15:00,1.06008,1.06106,1.05973,1.06075,5839
2023-01-04 18:30:00,1.06075,1.06143,1.06038,1.06131,5486
2023-01-04 18:45:00,1.06131,1.06205,1.0612,1.06187,4453
2023-01-04 19:00:00,1.06188,1.06198,1.06145,1.06149,3411
2023-01-04 19:15:00,1.06149,1.06156,1.06073,1.06093,3176
2023-01-04 19:30:00,1.06093,1.06174,1.06079,1.06168,2494
2023-01-04 19:45:00,1.06168,1.06169,1.06046,1.0607,3602
2023-01-04 20:00:00,1.0607,1.06126,1.06055,1.06073,3250
2023-01-04 20:15:00,1.06073,1.06105,1.05988,1.05992,2595
2023-01-04 20:30:00,1.05993,1.06004,1.05952,1.05968,1797
2023-01-04 20:45:00,1.05968,1.06048,1.05958,1.05985,2980
2023-01-04 21:00:00,1.05985,1.06032,1.05848,1.05983,12523
2023-01-04 21:15:00,1.05983,1.06065,1.0596,1.05976,7305
2023-01-04 21:30:00,1.05977,1.06049,1.05963,1.06,5006
2023-01-04 21:45:00,1.06,1.06065,1.05992,1.06052,3854
2023-01-04 22:00:00,1.06052,1.06063,1.0601099999999999,1.06039,3953
2023-01-04 22:15:00,1.06039,1.06099,1.06013,1.06048,3227
2023-01-04 22:30:00,1.06048,1.06074,1.0602800000000001,1.06032,3421
2023-01-04 22:45:00,1.06033,1.06083,1.06008,1.06031,2661
2023-01-04 23:00:00,1.06031,1.06064,1.06007,1.06056,1229
2023-01-04 23:15:00,1.06056,1.06079,1.06054,1.0606,661
2023-01-04 23:30:00,1.06059,1.06073,1.06045,1.06045,592
2023-01-04 23:45:00,1.06045,1.06051,1.06019,1.0602800000000001,867
2023-01-05 00:00:00,1.0602,1.06025,1.06007,1.0601099999999999,36
2023-01-05 00:15:00,1.06006,1.06027,1.06001,1.06023,77
2023-01-05 00:30:00,1.06024,1.06048,1.06001,1.06039,2468
2023-01-05 00:45:00,1.06039,1.06057,1.06034,1.0605,1306
2023-01-05 01:00:00,1.06054,1.06063,1.06023,1.06044,1026
2023-01-05 01:15:00,1.06044,1.06066,1.06029,1.0605,1143
2023-01-05 01:30:00,1.06051,1.0611,1.06045,1.06099,875
2023-01-05 01:45:00,1.06099,1.06107,1.06057,1.06057,508
2023-01-05 02:00:00,1.06057,1.06121,1.0602800000000001,1.06109,1178
2023-01-05 02:15:00,1.06109,1.06257,1.06105,1.06257,1818
2023-01-05 02:30:00,1.06258,1.06273,1.06174,1.06241,1919
2023-01-05 02:45:00,1.06241,1.06308,1.06228,1.06289,2143
2023-01-05 03:00:00,1.06288,1.06312,1.06258,1.06283,2011
2023-01-05 03:15:00,1.06283,1.0629,1.06227,1.0623,1734
2023-01-05 03:30:00,1.0623,1.06243,1.06183,1.06187,1738
2023-01-05 03:45:00,1.06187,1.06236,1.06183,1.06201,1724
2023-01-05 04:00:00,1.06201,1.06201,1.06103,1.06135,2480
2023-01-05 04:15:00,1.06135,1.06191,1.06092,1.06097,1618
2023-01-05 04:30:00,1.06097,1.0616,1.06087,1.06152,1574
2023-01-05 04:45:00,1.06151,1.06195,1.06135,1.06175,1423
2023-01-05 05:00:00,1.06174,1.06191,1.06154,1.06181,1552
2023-01-05 05:15:00,1.06181,1.06195,1.06113,1.06117,1218
2023-01-05 05:30:00,1.06117,1.0614,1.06114,1.06119,1351
2023-01-05 05:45:00,1.06119,1.06123,1.06061,1.06069,1181
2023-01-05 06:00:00,1.06069,1.06113,1.06059,1.0606,1325
2023-01-05 06:15:00,1.0606,1.06092,1.06057,1.06072,1136
2023-01-05 06:30:00,1.06072,1.06101,1.06071,1.06083,1135
2023-01-05 06:45:00,1.06082,1.06083,1.06033,1.0604,1271
2023-01-05 07:00:00,1.0604,1.06064,1.06025,1.06041,1328
2023-01-05 07:15:00,1.06041,1.06058,1.06013,1.06035,1248
2023-01-05 07:30:00,1.06035,1.06076,1.06017,1.0606,1143
2023-01-05 07:45:00,1.0606,1.06104,1.06051,1.06103,1507
2023-01-05 08:00:00,1.06103,1.06196,1.06085,1.06191,1851
2023-01-05 08:15:00,1.06191,1.06196,1.06106,1.06142,1944
2023-01-05 08:30:00,1.06142,1.06158,1.0612,1.06137,1328
2023-01-05 08:45:00,1.06137,1.06137,1.06027,1.0603,1827
2023-01-05 09:00:00,1.06029,1.0609,1.06013,1.06067,2845
2023-01-05 09:15:00,1.06067,1.06095,1.06035,1.06076,2434
2023-01-05 09:30:00,1.06076,1.06119,1.05998,1.05999,2550
2023-01-05 09:45:00,1.06001,1.0606,1.05898,1.06051,4378
2023-01-05 10:00:00,1.06051,1.06186,1.06047,1.06099,5939
2023-01-05 10:15:00,1.061,1.06275,1.06095,1.06192,4821
2023-01-05 10:30:00,1.06192,1.0625499999999999,1.06142,1.06173,4929
2023-01-05 10:45:00,1.06173,1.06244,1.06147,1.06197,4248
2023-01-05 11:00:00,1.06197,1.06204,1.06092,1.06127,3488
2023-01-05 11:15:00,1.06127,1.06195,1.06118,1.0618,3409
2023-01-05 11:30:00,1.0618,1.06288,1.0618,1.06252,4106
2023-01-05 11:45:00,1.06251,1.06286,1.06175,1.06231,3619
2023-01-05 12:00:00,1.06232,1.06259,1.06158,1.06193,3470
2023-01-05 12:15:00,1.06193,1.0621,1.06163,1.06175,2704
2023-01-05 12:30:00,1.06175,1.06197,1.06096,1.0616,2940
2023-01-05 12:45:00,1.0616,1.06184,1.06127,1.06183,2234
2023-01-05 13:00:00,1.06184,1.06218,1.06155,1.06159,2643
2023-01-05 13:15:00,1.06158,1.0617,1.06051,1.06051,2333
2023-01-05 13:30:00,1.06052,1.06122,1.0602800000000001,1.06082,2544
2023-01-05 13:45:00,1.06082,1.0614,1.06068,1.06108,2122
2023-01-05 14:00:00,1.06107,1.06119,1.06044,1.06083,2373
2023-01-05 14:15:00,1.06083,1.06161,1.06068,1.06118,2452
2023-01-05 14:30:00,1.06118,1.0617,1.06099,1.06121,2403
2023-01-05 14:45:00,1.06121,1.06131,1.05979,1.05991,3296
2023-01-05 15:00:00,1.05991,1.06079,1.05978,1.05999,4587
2023-01-05 15:15:00,1.06,1.06022,1.05776,1.05798,10836
2023-01-05 15:30:00,1.05798,1.05798,1.05616,1.05698,9873
2023-01-05 15:45:00,1.05698,1.05745,1.0551,1.05519,7095
2023-01-05 16:00:00,1.05519,1.05601,1.05466,1.05592,6804
2023-01-05 16:15:00,1.05592,1.05617,1.05482,1.05501,5863
2023-01-05 16:30:00,1.05501,1.05547,1.05438,1.05491,8200
2023-01-05 16:45:00,1.05491,1.05529,1.05352,1.0539,7910
2023-01-05 17:00:00,1.0539,1.0567,1.05264,1.05426,14531
2023-01-05 17:15:00,1.05426,1.05439,1.05236,1.05283,8729
2023-01-05 17:30:00,1.05283,1.05327,1.05169,1.0527,7252
2023-01-05 17:45:00,1.0527,1.05285,1.05147,1.05181,7134
2023-01-05 18:00:00,1.05181,1.05281,1.05172,1.05229,6127
2023-01-05 18:15:00,1.05229,1.05315,1.05205,1.0531,5087
2023-01-05 18:30:00,1.0531,1.05317,1.05174,1.05196,4928
2023-01-05 18:45:00,1.05196,1.05234,1.05182,1.05207,3561
2023-01-05 19:00:00,1.05206,1.05266,1.05183,1.05225,3916
2023-01-05 19:15:00,1.05225,1.05316,1.05185,1.05268,4001
2023-01-05 19:30:00,1.05268,1.05306,1.05202,1.053,2580
2023-01-05 19:45:00,1.053,1.05327,1.05251,1.05295,3032
2023-01-05 20:00:00,1.05296,1.0533,1.05289,1.05318,2629
2023-01-05 20:15:00,1.05318,1.0543,1.05297,1.05368,5977
2023-01-05 20:30:00,1.05369,1.05429,1.05353,1.0537,3686
2023-01-05 20:45:00,1.05371,1.05394,1.05338,1.05356,2408
2023-01-05 21:00:00,1.05357,1.05384,1.05313,1.05334,2437
2023-01-05 21:15:00,1.05333,1.05381,1.05306,1.05314,2274
2023-01-05 21:30:00,1.05313,1.05351,1.05294,1.05334,2655
2023-01-05 21:45:00,1.05334,1.05353,1.05287,1.053,2831
2023-01-05 22:00:00,1.053,1.05304,1.05235,1.05253,2629
2023-01-05 22:15:00,1.05254,1.05265,1.05227,1.05239,2307
2023-01-05 22:30:00,1.05239,1.05256,1.05208,1.05218,2486
2023-01-05 22:45:00,1.05219,1.05254,1.05197,1.05197,3027
2023-01-05 23:00:00,1.05196,1.05226,1.05152,1.05178,1774
2023-01-05 23:15:00,1.05178,1.05205,1.05171,1.05185,757
2023-01-05 23:30:00,1.05185,1.05208,1.05171,1.0520100000000001,669
2023-01-05 23:45:00,1.052,1.05212,1.05188,1.05196,479
2023-01-06 00:00:00,1.05198,1.05209,1.0518,1.05205,27
2023-01-06 00:15:00,1.052,1.05217,1.05195,1.05215,70
2023-01-06 00:30:00,1.05207,1.05217,1.05205,1.05206,1663
2023-01-06 00:45:00,1.05206,1.05211,1.052,1.05203,540
